Station_ID,Year,Mo,Da,Temp,Max,Min,Prcp,Station_Name,Latitude,Longitude,zip_code,city,county
720264,2007,01,23,29.1,33.8,26.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2013,01,17,32.5,37.4,26.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2010,11,02,47,57.2,37.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2010,07,13,71.5,80.6,66.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2005,10,07,64.6,69.8,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2007,10,23,68.2,75.2,64.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,01,11,48.3,55.4,39.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2012,07,15,74.3,86,66.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,06,27,68.9,80.6,64.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,07,03,75.5,89.6,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2013,07,20,73,82,65.5,99.99,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2006,04,14,67.6,80.6,55.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2013,01,05,29.2,41,21.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,07,24,68.2,78.8,57.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,12,02,39.7,51.8,30.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2004,10,23,55.9,64.4,50,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2012,02,24,56,62.6,37.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,11,16,57.4,71.6,46.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,06,15,67.9,77,62.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,03,17,26.2,30.2,23,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,03,27,67.5,71.6,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2004,12,10,49.3,53.6,41,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,08,11,70.7,78.8,66.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2009,10,21,56.8,73.4,44.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2006,05,29,75.4,86,64.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2005,06,29,71.2,78.8,64.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2005,03,30,59.4,75.2,46.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2007,06,14,64.8,80.6,55.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,08,05,66.5,80.6,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,06,09,68.3,78.8,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2011,05,30,75.9,89.6,62.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,06,04,74.2,80.6,68,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,09,28,63.4,71.6,55.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2006,03,30,53.9,66.2,42.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,01,10,49.3,60.8,39.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,03,29,38.5,55.4,26.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,10,03,62.6,75.2,50,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,03,05,25.8,46.4,21.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2004,09,26,64.6,75.2,57.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,02,26,29.4,50,19.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,10,15,53.6,62.6,46.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2010,02,11,18.4,21.2,15.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2004,10,02,62.6,66.2,57.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,04,21,54.9,64.4,44.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2006,06,29,67.3,75.2,57.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2004,06,23,66.6,75.2,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,06,18,72.5,82.4,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2011,09,20,61.9,73.4,55.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,12,25,36.6,44.6,30.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,01,19,32.5,37.4,26.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,07,08,74.9,89.6,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,03,16,49.9,53.6,46.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2013,02,18,29.5,48.2,19.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2005,01,01,52.9,60.8,46.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,07,15,67.5,78.8,55.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2010,03,17,37.4,9999.9,9999.9,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2009,08,30,66,75.2,60.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,07,20,77.6,89.6,69.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2013,04,15,56.1,72.9,50,0.07,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2004,07,13,78.3,82.4,71.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,02,03,21.5,28.4,17.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2005,09,15,72.2,84.2,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2011,12,08,27.9,35.6,21.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2010,11,27,28.3,35.6,24.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,09,11,66.5,73.4,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2012,06,21,73.8,87.8,62.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,03,10,42.2,46.4,33.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2013,02,19,39.7,46.4,33.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,02,20,31.6,41,26.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2005,09,07,65.6,80.6,55.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2013,01,03,28.3,35.6,24.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,06,12,67.6,78.8,53.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,01,19,29.4,35.6,24.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,02,15,42.6,51.8,35.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,01,17,22,32,12.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,03,17,45.7,64.4,33.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,02,09,42.9,51.8,35.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,09,08,76.5,87.8,64.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2011,04,15,59.3,68,51.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2004,09,24,69.1,78.8,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,10,24,58.1,66.2,46.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,04,20,53.5,57.2,50,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2005,02,19,29.3,39.2,21.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2010,12,03,28.8,37.4,24.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,07,23,66.7,75.2,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2004,10,28,62.8,69.8,59,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,01,27,35.6,44.6,30.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2005,07,01,72.1,87.8,64.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2007,01,02,37.7,42.8,30.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2004,10,29,61.4,69.8,57.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,03,15,46,57.2,37.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,07,07,61.1,73.4,50,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2007,04,07,22.8,28.4,17.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,04,24,69.6,78.8,62.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2012,06,28,74.5,89.6,60.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,02,11,19.8,33.8,10.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,12,11,19.8,28.4,12.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2011,06,29,67.3,78.8,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2013,06,13,72,80.6,66.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2010,10,05,44.5,48.2,41,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2005,10,29,39.3,51.8,30.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2008,01,13,38.5,46.4,35.6,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2004,11,10,45.4,60.8,33.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,04,23,60.2,73.4,51.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2012,07,16,73.5,84.2,66.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2013,02,07,41.1,48.2,37.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2009,08,27,72.1,84.2,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2006,03,25,30.2,33.8,28.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2006,03,31,60.6,71.6,53.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2009,12,06,23.8,30.2,17.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2005,04,11,66.6,77,53.6,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2008,02,25,35.5,46.4,30.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2013,05,13,46.2,55.4,39.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2013,03,23,37.2,46.4,32,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2004,11,24,54,60.8,51.8,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,02,29,30.8,42.8,24.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2005,06,27,72,82.4,64.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,02,22,45.9,51.8,41.9,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2013,03,02,26.7,30.2,21.2,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2007,01,02,37.7,42.8,30.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2010,03,12,53.4,62.6,46.4,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,02,02,33.9,53.6,24.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2006,02,22,36.9,42.8,30.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2012,09,09,56.7,69.8,46.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,04,18,64.2,78.8,51.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2006,05,13,54.1,66.2,46.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2008,06,07,77.4,87.8,66.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2011,06,27,71.9,82.4,60.8,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2012,12,02,52.8,62.6,46.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2010,09,10,62.9,78.8,50,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2009,10,23,62.9,71.6,57.2,0,TAZEWELL COUNTY ARPT,37.067,-81.8,24641,"Cedar Bluff town, Raven CDP, Richlands town","Tazewell County, Russell County, Tazewell County"
720264,2007,11,01,53.4,57.2,46.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
720264,2010,03,02,28.7,30.2,28.4,0,TAZEWELL COUNTY AIRPORT,37.064,-81.798,24609,"Cedar Bluff town, Raven CDP, Richlands town, Claypool Hill CDP","Tazewell County, Russell County, Tazewell County"
